,has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,is_bot
47125,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47126,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47127,0,0,0,0,1,1,0,0,0,0,8,0,2,29,1,1
47128,1,0,0,0,1,1,0,1,0,0,0,0,1,87,1,1
47129,0,0,0,0,1,1,1,1,0,0,4,0,0,30,1,1
47130,1,0,0,0,1,1,0,1,0,0,0,0,1,63,1,1
47131,0,0,0,0,1,1,1,1,0,0,0,0,0,2,31,1
47132,0,0,0,0,1,1,0,0,0,0,1,0,2,26,36,1
47133,0,0,0,0,1,1,1,1,0,0,0,0,0,3,47,1
47134,0,0,0,1,1,1,0,0,0,0,0,0,1,0,17,1
47135,0,0,0,0,1,1,1,1,0,0,0,0,0,3,32,1
47136,0,0,0,0,1,1,1,1,0,0,0,0,0,1,46,1
47137,0,0,0,1,1,1,1,1,0,0,0,0,0,0,48,1
47138,0,0,0,0,1,1,1,1,0,0,0,0,0,1,44,1
47139,0,0,0,0,1,1,1,1,0,0,0,0,0,1,35,1
47140,1,0,0,1,0,1,0,0,0,0,541,0,263,193,402,1
47141,1,0,0,1,0,1,0,0,0,0,0,0,179,271,135,1
47142,0,0,0,0,1,1,0,0,0,0,90,0,2,26,235,1
47143,1,0,0,1,1,1,1,1,0,0,0,0,0,0,216,1
47144,1,0,0,0,1,1,1,1,0,0,0,0,0,22,5,1
47145,0,0,0,0,1,1,1,1,0,0,0,0,0,2,24,1
47146,0,0,0,1,1,1,0,0,0,0,0,0,1,2,33,1
47147,0,0,0,0,1,1,1,1,0,0,0,0,0,2,30,1
47148,0,0,0,1,1,1,1,1,0,0,0,0,0,0,31,1
47149,0,0,0,0,1,1,1,1,0,0,0,0,0,3,28,1
47150,0,0,0,1,1,1,0,0,0,0,0,0,1,1,48,1
47151,1,0,0,0,1,1,1,1,0,0,4,0,0,4,6,1
47152,0,0,0,0,1,1,1,1,0,0,0,0,0,3,26,1
47153,0,0,0,0,1,1,1,1,0,0,0,0,0,3,40,1
47154,1,0,0,0,1,1,0,0,0,0,75,0,9,61,65,1
47155,0,0,0,0,1,1,0,0,0,0,11,1,5,171,87,1
47156,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,1
47157,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47158,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47159,1,0,0,0,0,1,0,0,0,0,10,0,6,77,32,1
47160,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1
47161,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47162,1,0,0,1,1,1,0,0,0,0,25,0,4,5,79,1
47163,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47164,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47165,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,1
47166,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,1
47167,0,0,0,0,1,1,1,1,0,0,0,0,0,2,18,1
47168,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47169,1,0,0,0,1,1,0,0,0,0,662,0,42,1173,972,1
47170,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47171,0,0,0,0,1,1,1,1,0,0,0,0,0,4,19,1
47172,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47173,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47174,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47175,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47176,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47177,0,0,0,0,1,1,1,1,0,0,0,0,0,1,9,1
47178,0,0,0,0,1,1,1,1,0,0,0,0,0,3,18,1
47179,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
47180,0,0,0,0,1,1,1,1,0,0,0,0,0,2,4,1
47181,1,0,0,0,1,1,1,1,0,0,29,0,0,13,33,1
47182,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47183,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47184,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47185,0,0,0,0,1,1,0,0,0,0,259,0,11,198,10,1
47186,0,0,0,0,1,1,1,1,0,0,0,0,0,2,9,1
47187,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47188,0,0,0,0,1,1,1,1,0,0,0,0,0,2,21,1
47189,0,0,0,0,1,1,1,1,0,0,0,0,0,2,12,1
47190,1,0,0,0,1,1,1,1,0,0,0,0,0,3,6,1
47191,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1
47192,0,0,0,0,1,1,1,1,0,0,0,0,0,1,41,1
47193,0,0,0,0,1,1,1,1,0,0,0,0,0,2,12,1
47194,1,0,0,0,1,1,1,1,0,0,0,0,0,4,3,1
47195,0,0,0,0,1,1,1,1,0,0,0,0,0,1,9,1
47196,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47197,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47198,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47199,1,0,0,1,0,1,0,0,0,0,1005,0,573,772,496,1
47200,0,0,0,0,1,1,1,1,0,0,2,0,0,47,12,1
47201,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47202,0,0,0,0,1,1,1,1,0,0,0,0,0,3,15,1
47203,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47204,0,0,0,0,1,1,1,1,0,0,0,0,0,3,11,1
47205,0,0,0,1,1,1,1,1,0,0,0,0,0,0,28,1
47206,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
47207,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47208,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47209,0,0,0,0,1,1,1,1,0,0,0,0,0,3,11,1
47210,1,0,0,0,1,1,0,0,0,0,38,0,27,63,65,1
47211,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47212,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,1
47213,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47214,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47215,1,0,0,0,1,1,0,1,0,0,88,0,9,604,80,1
47216,0,0,0,0,1,1,1,1,0,0,0,0,0,3,6,1
47217,0,0,0,0,1,1,1,1,0,0,0,0,0,2,42,1
47218,0,0,0,0,1,1,1,1,0,0,0,0,0,2,25,1
47219,0,0,0,1,1,1,0,0,0,0,0,0,1,0,32,1
47220,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47221,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,1
47222,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47223,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47224,0,0,0,0,1,1,1,1,0,0,0,0,0,1,17,1
47225,0,0,0,0,1,1,1,1,0,0,0,0,0,2,7,1
47226,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47227,0,0,0,0,1,1,0,0,0,0,17,0,17,267,2,1
47228,1,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47229,0,0,0,1,1,1,1,1,0,0,0,0,0,0,22,1
47230,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47231,0,0,0,0,1,1,1,1,0,0,0,0,0,3,12,1
47232,0,0,0,1,1,1,0,0,0,0,0,0,1,1,6,1
47233,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,1
47234,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,1
47235,0,0,0,0,1,1,1,1,0,0,0,0,0,2,10,1
47236,0,0,0,0,1,1,1,1,0,0,0,0,0,2,18,1
47237,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,1
47238,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47239,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47240,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47241,1,0,0,0,0,1,0,0,0,0,81,0,19,90,83,1
47242,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47243,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47244,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47245,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47246,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47247,1,0,0,0,1,1,0,0,0,0,5,0,8,127,3,1
47248,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47249,0,0,0,0,1,1,1,1,0,0,0,0,0,1,11,1
47250,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47251,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47252,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47253,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47254,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47255,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
47256,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47257,0,0,0,0,1,1,1,1,0,0,0,0,0,4,15,1
47258,0,0,0,0,1,1,0,0,0,0,0,0,2,29,4,1
47259,1,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47260,0,0,0,0,1,1,0,0,0,0,0,0,1,4,7,1
47261,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47262,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
47263,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47264,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47265,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47266,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47267,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47268,0,0,0,0,1,1,1,1,0,0,0,0,0,4,6,1
47269,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47270,0,0,0,0,1,1,1,1,0,0,0,0,0,3,32,1
47271,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47272,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47273,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47274,0,0,0,0,1,1,1,1,0,0,0,0,0,4,6,1
47275,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1
47276,1,0,0,0,1,1,1,1,0,0,0,0,0,5,5,1
47277,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
47278,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47279,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1
47280,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47281,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47282,0,0,0,0,1,1,1,1,0,0,0,0,0,2,17,1
47283,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47284,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47285,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,1
47286,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47287,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47288,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47289,0,0,0,0,1,1,1,1,0,0,0,0,0,2,30,1
47290,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47291,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47292,0,0,0,0,1,1,1,1,0,0,0,0,0,2,9,1
47293,0,0,0,0,1,1,1,1,0,0,0,0,0,1,12,1
47294,1,0,0,0,1,1,1,1,0,0,0,0,0,2,8,1
47295,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47296,0,0,0,0,1,1,1,1,0,0,0,0,0,3,4,1
47297,0,0,0,0,1,1,1,1,0,0,163,0,5,747,146,1
47298,0,0,0,0,1,1,1,1,0,0,0,0,0,3,12,1
47299,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47300,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
47301,0,0,0,0,1,1,1,1,0,0,3,0,0,55,12,1
47302,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47303,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47304,0,0,0,0,1,1,1,1,0,0,0,0,0,4,4,1
47305,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
47306,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47307,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,1
47308,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47309,1,1,0,0,1,1,0,0,0,0,34,0,12,168,58,1
47310,0,0,0,0,1,1,1,1,0,0,0,0,0,4,6,1
47311,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47312,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
47313,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47314,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
47315,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47316,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47317,0,0,0,1,1,1,1,1,0,0,0,0,0,0,25,1
47318,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47319,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47320,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
47321,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47322,1,1,0,0,1,1,1,1,0,0,1,0,0,4,2,1
47323,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47324,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47325,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47326,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47327,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47328,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47329,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47330,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47331,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47332,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47333,0,0,0,0,1,1,1,1,0,0,0,0,0,3,4,1
47334,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47335,1,0,0,0,1,1,0,0,0,0,4,0,9,48,10,1
47336,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47337,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47338,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47339,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47340,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1
47341,0,0,0,0,1,1,1,1,0,0,0,0,0,4,7,1
47342,0,0,0,0,1,1,1,1,0,0,0,0,0,3,6,1
47343,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
47344,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47345,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47346,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
47347,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47348,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47349,1,0,0,0,1,1,1,1,0,0,0,0,0,3,6,1
47350,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47351,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47352,0,0,0,1,1,1,0,0,0,0,0,0,1,2,80,1
47353,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47354,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47355,0,0,0,0,1,1,1,1,0,0,0,0,0,3,4,1
47356,1,0,0,0,1,1,0,0,0,0,53,0,8,162,61,1
47357,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47358,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,1
47359,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47360,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47361,0,0,0,0,1,1,1,1,0,0,0,0,0,4,10,1
47362,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47363,0,0,0,0,1,1,1,1,0,0,0,0,0,1,23,1
47364,0,0,0,0,1,1,1,1,0,0,0,0,0,2,20,1
47365,0,0,0,1,1,1,0,0,0,0,0,0,4,0,88,1
47366,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47367,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
47368,0,0,0,0,1,1,1,1,0,0,0,0,0,2,18,1
47369,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,1
47370,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47371,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47372,1,0,0,0,1,1,0,0,0,0,131,0,9,69,115,1
47373,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47374,1,0,0,0,1,1,1,1,0,0,0,0,0,18,10,1
47375,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47376,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47377,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47378,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47379,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47380,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
47381,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47382,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,1
47383,0,0,0,0,1,1,1,1,0,0,0,0,0,2,7,1
47384,0,0,0,0,1,1,1,1,0,0,0,0,0,1,11,1
47385,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47386,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47387,0,0,0,0,1,1,1,1,0,0,0,0,0,4,18,1
47388,1,0,0,0,1,1,0,0,0,0,82,0,17,469,61,1
47389,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47390,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47391,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47392,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47393,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47394,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47395,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
47396,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,1
47397,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47398,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47399,0,0,0,1,1,1,0,0,0,0,0,0,1,0,23,1
47400,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47401,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47402,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47403,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47404,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47405,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
47406,1,0,0,0,1,1,0,0,0,0,566,0,32,1093,511,1
47407,0,0,0,1,1,1,0,0,0,0,0,0,5,1,101,1
47408,0,0,0,0,1,1,1,1,0,0,0,0,0,1,14,1
47409,0,0,0,1,1,1,0,0,0,0,0,0,1,0,11,1
47410,1,0,0,0,1,1,0,0,0,0,18,0,1,26,9,1
47411,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47412,0,0,0,0,1,1,1,1,0,0,467,0,6,1435,644,1
47413,0,0,0,0,1,1,0,0,0,0,1,0,3,28,8,1
47414,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47415,0,0,0,0,1,1,1,1,0,0,0,0,0,3,16,1
47416,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47417,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,1
47418,1,0,1,0,1,1,0,0,0,0,53,0,20,136,50,1
47419,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,1
47420,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
47421,0,0,0,0,1,1,1,1,0,0,0,0,0,4,5,1
47422,0,0,0,0,1,1,1,1,0,0,0,0,0,1,9,1
47423,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47424,1,0,0,0,1,1,0,0,0,0,306,0,35,106,444,1
47425,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47426,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47427,0,0,0,0,1,1,1,1,0,0,0,0,0,2,21,1
47428,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47429,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,1
47430,0,0,0,0,1,1,1,1,0,0,3,0,0,13,5,1
47431,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1
47432,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47433,0,0,0,0,1,1,1,1,0,0,0,0,0,1,13,1
47434,1,0,0,0,1,1,1,1,0,0,0,0,0,2,4,1
47435,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
47436,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47437,0,0,0,0,1,1,1,1,0,0,0,0,0,4,21,1
47438,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47439,0,0,0,0,1,1,1,1,0,0,0,0,0,1,22,1
47440,0,0,0,0,1,1,1,1,0,0,0,0,0,2,17,1
47441,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47442,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47443,1,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47444,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
47445,1,0,0,1,1,1,0,0,0,0,126,0,992,388,13,1
47446,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47447,0,0,0,0,1,1,1,1,0,0,0,0,0,3,6,1
47448,0,0,0,0,1,1,0,0,0,0,1,0,3,66,23,1
47449,0,0,0,0,1,1,1,1,0,0,0,0,0,1,12,1
47450,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,1
47451,0,0,0,0,1,1,1,1,0,0,0,0,0,12,1,1
47452,0,0,0,0,1,1,1,1,0,0,0,0,0,2,11,1
47453,0,0,0,0,1,1,1,1,0,0,0,0,0,3,24,1
47454,0,0,0,0,1,1,1,1,0,0,0,0,0,4,7,1
47455,0,0,0,0,1,1,1,1,0,0,0,0,0,4,12,1
47456,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47457,0,0,0,0,1,1,1,1,0,0,0,0,0,66,34,1
47458,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47459,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,1
47460,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47461,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47462,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
47463,1,0,0,1,1,1,1,1,0,0,0,0,0,0,21,1
47464,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47465,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
47466,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47467,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47468,0,0,0,0,1,1,1,1,0,0,0,0,0,4,16,1
47469,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47470,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47471,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
47472,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47473,1,0,0,0,1,1,0,1,0,0,81,0,2,104,75,1
47474,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47475,1,0,0,0,1,1,1,1,0,0,0,0,0,5,3,1
47476,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
47477,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47478,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47479,0,0,0,0,1,1,1,1,0,0,3,0,0,12,2,1
47480,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47481,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47482,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47483,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
47484,0,0,0,0,1,1,1,1,0,0,0,0,0,1,21,1
47485,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47486,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47487,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
47488,0,0,0,0,1,1,1,1,0,0,0,0,0,2,5,1
47489,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47490,0,0,0,1,1,1,0,0,0,0,188,0,13,19,31,1
47491,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47492,0,0,0,1,1,1,0,0,0,0,0,0,1,2,21,1
47493,0,0,0,0,1,1,1,1,0,0,0,0,0,2,21,1
47494,0,0,0,0,1,1,1,1,0,0,0,0,0,3,12,1
47495,0,0,0,0,1,1,0,0,0,0,2,0,1,11,5,1
47496,0,0,0,0,1,1,1,1,0,0,0,0,0,1,10,1
47497,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
47498,1,0,0,0,1,1,0,0,0,0,35,0,2,35,63,1
47499,0,0,0,0,1,1,1,1,0,0,0,0,0,49,45,1
47500,0,0,0,0,1,1,1,1,0,0,0,0,0,1,20,1
47501,0,0,0,0,1,1,1,1,0,0,0,0,0,2,6,1
47502,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
47503,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
47504,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1
47505,0,0,0,0,1,1,1,1,0,0,0,0,0,2,8,1
47506,0,0,0,0,1,1,1,1,0,0,0,0,0,1,19,1
47507,0,0,0,0,1,1,1,1,0,0,0,0,0,2,4,1
47508,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47509,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
47510,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47511,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
47512,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
47513,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,1
47514,0,0,0,0,1,1,1,1,0,0,0,0,0,4,11,1
47515,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
47516,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
47517,0,0,0,0,1,1,1,1,0,0,0,0,0,3,10,1
47518,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1
47519,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
47520,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1
